Where fracture occurred	category	10:HEAD/FACE;11:UPPER ARM (HUMERUS);12:LOWER ARM BETWEEN WRIST AND ELBOW (DO NOT INCLUDE WRIST);13:ELBOW;14:HAND;15:FINGERS;16:SHOULDER;17:COLLAR BONE;18:RIBS (EITHER SIDE);19:PELVIS (NOT HIP);20:UPPER LEG (THIGH EXCLUDING HIP);21:LOWER LEG (BETWEEN ANKLE AND KNEE);22:KNEE (PATELLA);23:ANKLE;24:HEEL;25:FOOT;26:TOES;27:OTHER (DO NOT SPECIFY);77:Refused;99:Don't know	WTINT2YR
Over or under 50 years old?	category	1:Under 50 years old, or;2:50 years old or older?;7:Refused;9:Don't know	WTINT2YR
Reason wrist fracture occurred 3rd time	category	1:A fall from standing height or less, for example, tripped, slipped, fell out of bed;2:A hard fall, such as falling off a ladder or step stool, down stairs;3:A car accident or other severe trauma;7:Refused;9:Don't know	WTINT2YR
Reason wrist fracture occurred 2nd time	category	1:A fall from standing height or less, for example, tripped, slipped, fell out of bed;2:A hard fall, such as falling off a ladder or step stool, down stairs;3:A car accident or other severe trauma;7:Refused;9:Don't know	WTINT2YR
Reason wrist fracture occurred 1st time	category	1:A fall from standing height or less, for example, tripped, slipped, fell out of bed;2:A hard fall, such as falling off a ladder or step stool, down stairs;3:A car accident or other severe trauma;7:Refused;9:Don't know	WTINT2YR
Reason wrist fracture occurred 4th time	category	1:A fall from standing height or less, for example, tripped, slipped, fell out of bed;2:A hard fall, such as falling off a ladder or step stool, down stairs;3:A car accident or other severe trama?;7:Refused;9:Don't know	WTINT2YR
Products used in home to control insects	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Products used to kill weeds?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Moderate recreational activities	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Days moderate recreational activities	int	1,7;77:Refused;99:Don't know	WTINT2YR
Minutes moderate-intensity work	int	10,1080;7777:Refused;9999:Don't know	WTINT2YR
Minutes vigorous-intensity work	int	10,960;7777:Refused;9999:Don't know	WTINT2YR
Hours watch TV or videos past 30 days	category	0:Less than 1 hour;1:1 hour;2:2 hours;3:3 hours;4:4 hours;5:5 hours or more;6:None;77:Refused;99:Don't know	WTINT2YR
Minutes moderate recreational activities	int	10,600;7777:Refused;9999:Don't know	WTINT2YR
Hours use computer past 30 days	category	0:Less than 1 hour;1:1 hour;2:2 hours;3:3 hours;4:4 hours;5:5 hours or more;6:None;77:Refused;99:Don't know	WTINT2YR
Moderate work activity	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Vigorous work activity	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Minutes walk/bicycle for transportation	int	10,960;7777:Refused;9999:Don't know	WTINT2YR
Days vigorous work	int	1,7;77:Refused;99:Don't know	WTINT2YR
Vigorous recreational activities	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Days physically active at least 60 min	int	0,7;77:Refused;99:Don't know	WTINT2YR
Walk or bicycle	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Minutes vigorous recreational activities	int	10,480;7777:Refused;9999:Don't know	WTINT2YR
Days vigorous recreational activities	int	1,7;77:Refused;99:DON'T KNOW	WTINT2YR
Number of days walk or bicycle	int	1,7;77:Refused;99:Don't know	WTINT2YR
Minutes sedentary activity	int	0,1200;7777:Refused;9999:Don't know	WTINT2YR
Number of days moderate work	int	1,7;77:Refused;99:Don't know	WTINT2YR
Physical, mental, emotional limitations	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Need special equipment to walk	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Experience confusion/memory problems	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Limited in amount of work you can do	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Long term impairment/health problem	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Require special healthcare equipment	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Health problems causing difficulty	category	10:Arthritis/rheumatism;11:Back or neck problem;12:Birth defect;13:Cancer;14:Depression/anxiety/emotional problem;15:Other developmental problem (such as cerebral palsy);16:Diabetes;17:Fractures, bone/joint injury;18:Hearing problem;19:Heart problem;20:Hypertension/high blood pressure;21:Lung/breathing problem;22:Mental retardation;23:Other injury;24:Senility;25:Stroke problem;26:Vision/problem seeing;27:Weight problem;28:Other impairment/problem;77:Refused;99:Don't know	WTINT2YR
Health problems causing difficulty	category	10:Arthritis/rheumatism;11:Back or neck problem;12:Birth defect;13:Cancer;14:Depression/anxiety/emotional problem;15:Other developmental problem (such as cerebral palsy);16:Diabetes;17:Fractures, bone/joint injury;18:Hearing problem;19:Heart problem;20:Hypertension/high blood pressure;21:Lung/breathing problem;22:Mental retardation;23:Other injury;24:Senility;25:Stroke problem;26:Vision/problem seeing;27:Weight problem;28:Other impairment/problem;77:Refused;99:Don't know	WTINT2YR
Health problems causing difficulty	category	10:Arthritis/rheumatism;11:Back or neck problem;12:Birth defect;13:Cancer;14:Depression/anxiety/emotional problem;15:Other developmental problem (such as cerebral palsy);16:Diabetes;17:Fractures, bone/joint injury;18:Hearing problem;19:Heart problem;20:Hypertension/high blood pressure;21:Lung/breathing problem;22:Mental retardation;23:Other injury;24:Senility;25:Stroke problem;26:Vision/problem seeing;27:Weight problem;28:Other impairment/problem;77:Refused;99:Don't know	WTINT2YR
Health problems causing difficulty	category	10:Arthritis/rheumatism;11:Back or neck problem;12:Birth defect;13:Cancer;14:Depression/anxiety/emotional problem;15:Other developmental problem (such as cerebral palsy);16:Diabetes;17:Fractures, bone/joint injury;18:Hearing problem;19:Heart problem;20:Hypertension/high blood pressure;21:Lung/breathing problem;22:Mental retardation;23:Other injury;24:Senility;25:Stroke problem;26:Vision/problem seeing;27:Weight problem;28:Other impairment/problem;77:Refused;99:Don't know	WTINT2YR
Health problems causing difficulty	category	10:Arthritis/rheumatism;11:Back or neck problem;12:Birth defect;13:Cancer;14:Depression/anxiety/emotional problem;15:Other developmental problem (such as cerebral palsy);16:Diabetes;17:Fractures, bone/joint injury;18:Hearing problem;19:Heart problem;20:Hypertension/high blood pressure;21:Lung/breathing problem;22:Mental retardation;23:Other injury;24:Senility;25:Stroke problem;26:Vision/problem seeing;27:Weight problem;28:Other impairment/problem;77:Refused;99:Don't know	WTINT2YR
Lifting or carrying difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Stooping, crouching, kneeling difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Preparing meals difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
House chore difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Managing money difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Walking up ten steps difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Walking for a quarter mile difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Standing for long periods difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Dressing yourself difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Reaching up over head difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Sitting for long periods difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Standingup from armless chair difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Walking between rooms on same floor	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Using fork, knife, drinking from cup	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Getting in and out of bed difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Push or pull large objects difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Limitations keeping you from working	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Going out to movies, events difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Grasp/holding small objects difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Leisure activity at home difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Attending social event difficulty	category	1:No difficulty;2:Some difficulty;3:Much difficulty;4:Unable to do;5:Do not do this activity;7:Refused;9:Don't know	WTINT2YR
Receive Special Ed or Early Intervention	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Crawl, walk, run, play limitations	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Taken prescription medicine, past month	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Number of prescription medicines taken	int	1,20	WTINT2YR
Number of days taken medicine	int	1,27010;77777:Refused;99999:Don't know	WTINT2YR
Medicine container seen by interviewer	category	1:Yes;2:No	WTINT2YR
Unit of measure months, years	category	1:Months;2:Years;7:Refused;9:Don't know	WTINT2YR
Any babies weigh 9 lbs or more?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How many deliveries live birth result?	int	0,17;77:Refused;99:Don't know	WTINT2YR
How long taking progestin-only pills?	int	1,30;77:Refused;99:Don't know	WTINT2YR
Taking estrogen-only pills now?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Used estrogen/progestin combo pills	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
What month of pregnancy are you in?	int	1,9;77:Refused;99:Don't know	WTINT2YR
Use hormone pills w/estrogen only	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Reason not having regular periods	category	1:Pregnancy;2:Breast feeding;7:Menopause/Hysterectomy;8:Medical conditions/treatments;9:Other;77:Refused;99:Don't know	WTINT2YR
Age when had hysterectomy	int	19,80;777:Refused;999:Don't know	WTINT2YR
How long taking estrogen/progestin?	int	1,30;77:Refused;99:Don't know	WTINT2YR
Age when first menstrual period occurred	int	6,20;0:Hasn't started yet;777:Refused;999:Don't know	WTINT2YR
Had a hysterectomy?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Had regular periods in past 12 months	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Age range at last menstrual period	category	1:Younger than 30;2:30 to 34;3:35 to 39;4:40 to 44;5:45 to 49;6:50 to 54, or;7:55 or older?;77:Refused;99:Don't know	WTINT2YR
Age when both ovaries removed	int	19,80;777:Refused;999:Don't know	WTINT2YR
Ever been pregnant?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Used estrogen/progestin combo patches?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Taking progestin-only pills now?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How long use estrogen/progestin patch	int	1,6;77:Refused;99:Don't know	WTINT2YR
Used hormone pills w/progestin only	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Taking birth control pills now?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Ever taken birth control pills?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Taking estrogen/progestin now?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Unit of measure months, years	category	1:Months;2:Years;7:Refused;9:Don't know	WTINT2YR
Unit of measure months, years	category	1:Months;2:Years;7:Refused;9:Don't know	WTINT2YR
Using estrogen/progestin patches now?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Unit of measure months, years	category	1:Months;2:Years;7:Refused;9:Don't know	WTINT2YR
Now using Depo-Provera or injectables?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Age at first live birth	int	14,38;45:45 years or older;777:Refused;999:Don't know	WTINT2YR
How many months ago have baby?	int	1,29;777:Refused;999:Don't know	WTINT2YR
Had both ovaries removed?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How many vaginal deliveries?	int	0,15;77:Refused;99:Don't know	WTINT2YR
How many times have been pregnant?	int	1,32;77:Refused;99:Don't know	WTINT2YR
During pregnancy, told you have diabetes	category	1:Yes;2:No;3:Borderline;7:Refused;9:Don't know	WTINT2YR
Age told you had diabetes while pregnant	int	14,45;77:Refused;99:Don't know	WTINT2YR
Breastfed any child at least 1 month?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Are you pregnant now?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How long taking birth control pills	int	1,42;77:Refused;99:Don't know	WTINT2YR
Now breastfeeding a child?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Ever use female hormones?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How many cesarean deliveries?	int	0,6;77:Refused;99:Don't know	WTINT2YR
Age range at first menstrual period	category	1:Younger than 10,;2:10 to 12,;3:13 to 15, or;4:16 or older?;7:Refused;9:Don't know	WTINT2YR
How long using estrogen only patches?	int	1,30;77:Refused;99:Don't know	WTINT2YR
Age at last menstrual period	int	12,70;777:Refused;999:Don't know	WTINT2YR
Used estrogen-only patches?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Unit of measure months, years	category	1:Months;2:Years;7:Refused;9:Don't know	WTINT2YR
Hormone pills used	category	10:Pills;77:Refused;99:Don't know	WTINT2YR
Using estrogen-only patches now?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How long taking estrogen-only pills?	int	1,53;77:Refused;99:Don't know	WTINT2YR
Used Depo-Provera or injectables?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Unit of measure months, years	category	1:Months;2:Years;7:Refused;9:Don't know	WTINT2YR
Experience bulging in vaginal area?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Age when delivered baby 9 lbs or more?	int	14,45;777:Refused;999:Don't know	WTINT2YR
Age at last live birth	int	14,45;777:Refused;999:Don't know	WTINT2YR
Chest sound wheezy during exercise	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Coughing most days - over 3 mo period	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
# Years had cough problem	int	1,62;70:70 or more;77777:Refused;99999:Don't know	WTINT2YR
# Work/school days lost due to wheezing	category	0:None;1:1 to 7;2:8 to 30;3:31 plus;7:Refused;9:Don't know	WTINT2YR
Amount wheezing limits usual activity	category	1:Not at all,;2:A little,;3:A fair amount,;4:A moderate amount, or;5:A lot?;7:Refused;9:Don't know	WTINT2YR
Doctor prescribe wheezing medication	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
# Wheezing/whistling attacks past year	int	1,12;7777:Refused;9999:Don't know	WTINT2YR
Wheezing disturb sleep in past year	category	0:Never,;1:1 or more nights per week, or;2:Less than 1 night per week?;7:Refused;9:Don't know	WTINT2YR
Had dry cough at night in past year	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Bring up phlegm most days - 3 mo period	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Episode of hay fever in past 12 months?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
# Years bringing up phlegm problem	int	1,66;70:70 or more;77777:Refused;99999:Don't know	WTINT2YR
# Medical visits for wheezing attacks	int	0,16;20:20 or more;7777:Refused;9999:Don't know	WTINT2YR
Wheezing or whistling in chest - past yr	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Ever had vaginal, anal, or oral sex	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Performed oral sex new female (days)	int	0,13880;77777:Refused;99999:Don't know	WTINT2YR
# times had vaginal or anal sex/year	category	0:Never;1:Once;2:2-11 times;3:12-51 times;4:52-103 times;5:104-364 times;6:365 times or more;77:Refused;99:Don't know	WTINT2YR
# female performed oral sex/year	int	0,50;77777:Refused;99999:Don't know	WTINT2YR
# male vaginal sex partners/year	int	0,100;77777:Refused;99999:Don't know	WTINT2YR
# female performed oral sex/lifetime	int	1,1000;2000:2000 or more;77777:Refused;99999:Don't know	WTINT2YR
Describe sexual orientation (male)	category	1:Heterosexual or straight (attracted to women);2:Homosexual or gay (attracted to men);3:Bisexual (attracted to men and women);4:Something else;5:Not sure;7:Refused;9:Don't know	WTINT2YR
# men anal sex partners/year	int	0,10;77777:Refused;99999:Don't know	WTINT2YR
Use protection when performing oral sex	category	1:Never;2:Rarely;3:Usually;4:Always;5:Unsure;7:Refused;9:Don't know	WTINT2YR
Ever had any sex with a man anal, oral	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
# male sex partners/lifetime	int	0,250;2000:2000 or more;77777:Refused;99999:Don't know	WTINT2YR
How old when first had oral sex	int	9,66;77:Refused;99:Don't know	WTINT2YR
